"","Date","Abs Pres","Ft","Transducer under","Ground Surface","Temp","M","...8","...9","...10","...11","...12"
"1506",2024-05-02 08:00:00,17.4319,40.267689,9.671689,-1.098311,58.993,-0.334748857,NA,NA,NA,NA,NA
"1507",2024-05-02 09:00:00,17.427,40.25637,9.66037,-1.10963,58.993,-0.33819872,NA,NA,NA,NA,NA
"1508",2024-05-02 10:00:00,17.4221,40.245051,9.649051,-1.120949,58.993,-0.341648583,NA,NA,NA,NA,NA
"1509",2024-05-02 11:00:00,17.4055,40.206705,9.610705,-1.159295,58.993,-0.353335873,NA,NA,NA,NA,NA
"1510",2024-05-02 12:00:00,17.3907,40.172517,9.576517,-1.193483,58.993,-0.363755867,NA,NA,NA,NA,NA
"1511",2024-05-02 13:00:00,17.3796,40.146876,9.550876,-1.219124,59.164,-0.371570863,NA,NA,NA,NA,NA
"1512",2024-05-02 14:00:00,17.3713,40.127703,9.531703,-1.238297,59.164,-0.377414508,NA,NA,NA,NA,NA
"1513",2024-05-02 15:00:00,17.3581,40.097211,9.501211,-1.268789,59.164,-0.386708016,NA,NA,NA,NA,NA
"1514",2024-05-02 16:00:00,17.3514,40.081734,9.485734,-1.284266,59.164,-0.391425175,NA,NA,NA,NA,NA
"1515",2024-05-02 17:00:00,17.3481,40.074111,9.478111,-1.291889,59.164,-0.393748552,NA,NA,NA,NA,NA
"1516",2024-05-02 18:00:00,17.3481,40.074111,9.478111,-1.291889,59.164,-0.393748552,NA,NA,NA,NA,NA
"1517",2024-05-02 19:00:00,17.3498,40.078038,9.482038,-1.287962,59.164,-0.392551661,NA,NA,NA,NA,NA
"1518",2024-05-02 20:00:00,17.3564,40.093284,9.497284,-1.272716,59.164,-0.387904907,NA,NA,NA,NA,NA
"1519",2024-05-02 21:00:00,17.3664,40.116384,9.520384,-1.249616,59.164,-0.380864371,NA,NA,NA,NA,NA
"1520",2024-05-02 22:00:00,17.3713,40.127703,9.531703,-1.238297,59.164,-0.377414508,NA,NA,NA,NA,NA
"1521",2024-05-02 23:00:00,17.368,40.12008,9.52408,-1.24592,59.164,-0.379737885,NA,NA,NA,NA,NA
"1522",2024-05-03,17.368,40.12008,9.52408,-1.24592,59.164,-0.379737885,NA,NA,NA,NA,NA
"1523",2024-05-03 01:00:00,17.3713,40.127703,9.531703,-1.238297,59.164,-0.377414508,NA,NA,NA,NA,NA
"1524",2024-05-03 02:00:00,17.37,40.1247,9.5287,-1.2413,59.337,-0.378329778,NA,NA,NA,NA,NA
"1525",2024-05-03 03:00:00,17.3765,40.139715,9.543715,-1.226285,59.337,-0.373753429,NA,NA,NA,NA,NA
"1526",2024-05-03 04:00:00,17.3799,40.147569,9.551569,-1.218431,59.337,-0.371359646,NA,NA,NA,NA,NA
"1527",2024-05-03 05:00:00,17.3881,40.166511,9.570511,-1.199489,59.337,-0.365586407,NA,NA,NA,NA,NA
"1528",2024-05-03 06:00:00,17.398,40.18938,9.59338,-1.17662,59.337,-0.358616276,NA,NA,NA,NA,NA
"1529",2024-05-03 07:00:00,17.4047,40.204857,9.608857,-1.161143,59.337,-0.353899116,NA,NA,NA,NA,NA
"1530",2024-05-03 08:00:00,17.4063,40.208553,9.612553,-1.157447,59.337,-0.35277263,NA,NA,NA,NA,NA
"1531",2024-05-03 09:00:00,17.4029,40.200699,9.604699,-1.165301,59.337,-0.355166413,NA,NA,NA,NA,NA
"1532",2024-05-03 10:00:00,17.398,40.18938,9.59338,-1.17662,59.337,-0.358616276,NA,NA,NA,NA,NA
"1533",2024-05-03 11:00:00,17.3915,40.174365,9.578365,-1.191635,59.337,-0.363192624,NA,NA,NA,NA,NA
"1534",2024-05-03 12:00:00,17.3799,40.147569,9.551569,-1.218431,59.337,-0.371359646,NA,NA,NA,NA,NA
"1535",2024-05-03 13:00:00,17.3684,40.121004,9.525004,-1.244996,59.337,-0.379456263,NA,NA,NA,NA,NA
"1536",2024-05-03 14:00:00,17.3568,40.094208,9.498208,-1.271792,59.337,-0.387623286,NA,NA,NA,NA,NA
"1537",2024-05-03 15:00:00,17.3452,40.067412,9.471412,-1.298588,59.337,-0.395790308,NA,NA,NA,NA,NA
"1538",2024-05-03 16:00:00,17.3324,40.037844,9.441844,-1.328156,59.508,-0.404802194,NA,NA,NA,NA,NA
"1539",2024-05-03 17:00:00,17.3291,40.030221,9.434221,-1.335779,59.508,-0.407125571,NA,NA,NA,NA,NA
"1540",2024-05-03 18:00:00,17.3291,40.030221,9.434221,-1.335779,59.508,-0.407125571,NA,NA,NA,NA,NA
"1541",2024-05-03 19:00:00,17.3308,40.034148,9.438148,-1.331852,59.508,-0.40592868,NA,NA,NA,NA,NA
"1542",2024-05-03 20:00:00,17.339,40.05309,9.45709,-1.31291,59.508,-0.40015544,NA,NA,NA,NA,NA
"1543",2024-05-03 21:00:00,17.3506,40.079886,9.483886,-1.286114,59.508,-0.391988418,NA,NA,NA,NA,NA
"1544",2024-05-03 22:00:00,17.3555,40.091205,9.495205,-1.274795,59.508,-0.388538555,NA,NA,NA,NA,NA
"1545",2024-05-03 23:00:00,17.3572,40.095132,9.499132,-1.270868,59.508,-0.387341664,NA,NA,NA,NA,NA
"1546",2024-05-04,17.3604,40.102524,9.506524,-1.263476,59.508,-0.385088692,NA,NA,NA,NA,NA
"1547",2024-05-04 01:00:00,17.3622,40.106682,9.510682,-1.259318,59.508,-0.383821396,NA,NA,NA,NA,NA
"1548",2024-05-04 02:00:00,17.3622,40.106682,9.510682,-1.259318,59.508,-0.383821396,NA,NA,NA,NA,NA
"1549",2024-05-04 03:00:00,17.3622,40.106682,9.510682,-1.259318,59.508,-0.383821396,NA,NA,NA,NA,NA
"1550",2024-05-04 04:00:00,17.3674,40.118694,9.522694,-1.247306,59.68,-0.380160317,NA,NA,NA,NA,NA
"1551",2024-05-04 05:00:00,17.3691,40.122621,9.526621,-1.243379,59.68,-0.378963426,NA,NA,NA,NA,NA
"1552",2024-05-04 06:00:00,17.3741,40.134171,9.538171,-1.231829,59.68,-0.375443158,NA,NA,NA,NA,NA
"1553",2024-05-04 07:00:00,17.3823,40.153113,9.557113,-1.212887,59.68,-0.369669918,NA,NA,NA,NA,NA
"1554",2024-05-04 08:00:00,17.3873,40.164663,9.568663,-1.201337,59.68,-0.366149649,NA,NA,NA,NA,NA
"1555",2024-05-04 09:00:00,17.3823,40.153113,9.557113,-1.212887,59.68,-0.369669918,NA,NA,NA,NA,NA
"1556",2024-05-04 10:00:00,17.3707,40.126317,9.530317,-1.239683,59.68,-0.37783694,NA,NA,NA,NA,NA
"1557",2024-05-04 11:00:00,17.3593,40.099983,9.503983,-1.266017,59.68,-0.385863151,NA,NA,NA,NA,NA
"1558",2024-05-04 12:00:00,17.3526,40.084506,9.488506,-1.281494,59.68,-0.390580311,NA,NA,NA,NA,NA
"1559",2024-05-04 13:00:00,17.3427,40.061637,9.465637,-1.304363,59.68,-0.397550442,NA,NA,NA,NA,NA
"1560",2024-05-04 14:00:00,17.3295,40.031145,9.435145,-1.334855,59.68,-0.40684395,NA,NA,NA,NA,NA
"1561",2024-05-04 15:00:00,17.3163,40.000653,9.404653,-1.365347,59.68,-0.416137458,NA,NA,NA,NA,NA
"1562",2024-05-04 16:00:00,17.3081,39.981711,9.385711,-1.384289,59.68,-0.421910698,NA,NA,NA,NA,NA
"1563",2024-05-04 17:00:00,17.3081,39.981711,9.385711,-1.384289,59.68,-0.421910698,NA,NA,NA,NA,NA
"1564",2024-05-04 18:00:00,17.3085,39.982635,9.386635,-1.383365,59.851,-0.421629077,NA,NA,NA,NA,NA
"1565",2024-05-04 19:00:00,17.3101,39.986331,9.390331,-1.379669,59.851,-0.420502591,NA,NA,NA,NA,NA
"1566",2024-05-04 20:00:00,17.3117,39.990027,9.394027,-1.375973,59.851,-0.419376105,NA,NA,NA,NA,NA
"1567",2024-05-04 21:00:00,17.3134,39.993954,9.397954,-1.372046,59.851,-0.418179214,NA,NA,NA,NA,NA
"1568",2024-05-04 22:00:00,17.3101,39.986331,9.390331,-1.379669,59.851,-0.420502591,NA,NA,NA,NA,NA
"1569",2024-05-04 23:00:00,17.3101,39.986331,9.390331,-1.379669,59.851,-0.420502591,NA,NA,NA,NA,NA
"1570",2024-05-05,17.3068,39.978708,9.382708,-1.387292,59.851,-0.422825968,NA,NA,NA,NA,NA
"1571",2024-05-05 01:00:00,17.3068,39.978708,9.382708,-1.387292,59.851,-0.422825968,NA,NA,NA,NA,NA
"1572",2024-05-05 02:00:00,17.3068,39.978708,9.382708,-1.387292,59.851,-0.422825968,NA,NA,NA,NA,NA
"1573",2024-05-05 03:00:00,17.3052,39.975012,9.379012,-1.390988,59.851,-0.423952454,NA,NA,NA,NA,NA
"1574",2024-05-05 04:00:00,17.3052,39.975012,9.379012,-1.390988,59.851,-0.423952454,NA,NA,NA,NA,NA
"1575",2024-05-05 05:00:00,17.2985,39.959535,9.363535,-1.406465,59.851,-0.428669613,NA,NA,NA,NA,NA
"1576",2024-05-05 06:00:00,17.3002,39.963462,9.367462,-1.402538,59.851,-0.427472722,NA,NA,NA,NA,NA
"1577",2024-05-05 07:00:00,17.3055,39.975705,9.379705,-1.390295,60.024,-0.423741237,NA,NA,NA,NA,NA
"1578",2024-05-05 08:00:00,17.3039,39.972009,9.376009,-1.393991,60.024,-0.424867723,NA,NA,NA,NA,NA
"1579",2024-05-05 09:00:00,17.3023,39.968313,9.372313,-1.397687,60.024,-0.425994209,NA,NA,NA,NA,NA
"1580",2024-05-05 10:00:00,17.294,39.94914,9.35314,-1.41686,60.024,-0.431837854,NA,NA,NA,NA,NA
"1581",2024-05-05 11:00:00,17.2857,39.929967,9.333967,-1.436033,60.024,-0.4376815,NA,NA,NA,NA,NA
"1582",2024-05-05 12:00:00,17.2808,39.918648,9.322648,-1.447352,60.024,-0.441131362,NA,NA,NA,NA,NA
"1583",2024-05-05 13:00:00,17.2725,39.899475,9.303475,-1.466525,60.024,-0.446975008,NA,NA,NA,NA,NA
"1584",2024-05-05 14:00:00,17.2593,39.868983,9.272983,-1.497017,60.024,-0.456268516,NA,NA,NA,NA,NA
"1585",2024-05-05 15:00:00,17.2461,39.838491,9.242491,-1.527509,60.024,-0.465562024,NA,NA,NA,NA,NA
"1586",2024-05-05 16:00:00,17.2461,39.838491,9.242491,-1.527509,60.024,-0.465562024,NA,NA,NA,NA,NA
"1587",2024-05-05 17:00:00,17.256,39.86136,9.26536,-1.50464,60.024,-0.458591893,NA,NA,NA,NA,NA
"1588",2024-05-05 18:00:00,17.2461,39.838491,9.242491,-1.527509,60.024,-0.465562024,NA,NA,NA,NA,NA
"1589",2024-05-05 19:00:00,17.2627,39.876837,9.280837,-1.489163,60.024,-0.453874733,NA,NA,NA,NA,NA
"1590",2024-05-05 20:00:00,17.2762,39.908022,9.312022,-1.457978,60.195,-0.444370009,NA,NA,NA,NA,NA
"1591",2024-05-05 21:00:00,17.3059,39.976629,9.380629,-1.389371,60.195,-0.423459616,NA,NA,NA,NA,NA
"1592",2024-05-05 22:00:00,17.324,40.01844,9.42244,-1.34756,60.195,-0.410716245,NA,NA,NA,NA,NA
"1593",2024-05-05 23:00:00,17.3339,40.041309,9.445309,-1.324691,60.195,-0.403746114,NA,NA,NA,NA,NA
"1594",2024-05-06,17.3372,40.048932,9.452932,-1.317068,60.195,-0.401422737,NA,NA,NA,NA,NA
"1595",2024-05-06 01:00:00,17.3356,40.045236,9.449236,-1.320764,60.195,-0.402549223,NA,NA,NA,NA,NA
"1596",2024-05-06 02:00:00,17.324,40.01844,9.42244,-1.34756,60.195,-0.410716245,NA,NA,NA,NA,NA
"1597",2024-05-06 03:00:00,17.3307,40.033917,9.437917,-1.332083,60.195,-0.405999086,NA,NA,NA,NA,NA
"1598",2024-05-06 04:00:00,17.3406,40.056786,9.460786,-1.309214,60.195,-0.399028955,NA,NA,NA,NA,NA
"1599",2024-05-06 05:00:00,17.3488,40.075728,9.479728,-1.290272,60.195,-0.393255715,NA,NA,NA,NA,NA
"1600",2024-05-06 06:00:00,17.362,40.10622,9.51022,-1.25978,60.195,-0.383962207,NA,NA,NA,NA,NA
"1601",2024-05-06 07:00:00,17.3735,40.132785,9.536785,-1.233215,60.195,-0.37586559,NA,NA,NA,NA,NA
"1602",2024-05-06 08:00:00,17.3835,40.155885,9.559885,-1.210115,60.195,-0.368825053,NA,NA,NA,NA,NA
"1603",2024-05-06 09:00:00,17.3802,40.148262,9.552262,-1.217738,60.195,-0.37114843,NA,NA,NA,NA,NA
"1604",2024-05-06 10:00:00,17.3723,40.130013,9.534013,-1.235987,60.368,-0.376710454,NA,NA,NA,NA,NA
"1605",2024-05-06 11:00:00,17.369,40.12239,9.52639,-1.24361,60.368,-0.379033831,NA,NA,NA,NA,NA
"1606",2024-05-06 12:00:00,17.3591,40.099521,9.503521,-1.266479,60.368,-0.386003962,NA,NA,NA,NA,NA
"1607",2024-05-06 13:00:00,17.3475,40.072725,9.476725,-1.293275,60.368,-0.394170984,NA,NA,NA,NA,NA
"1608",2024-05-06 14:00:00,17.3343,40.042233,9.446233,-1.323767,60.368,-0.403464493,NA,NA,NA,NA,NA
"1609",2024-05-06 15:00:00,17.3162,40.000422,9.404422,-1.365578,60.368,-0.416207863,NA,NA,NA,NA,NA
"1610",2024-05-06 16:00:00,17.3095,39.984945,9.388945,-1.381055,60.368,-0.420925023,NA,NA,NA,NA,NA
"1611",2024-05-06 17:00:00,17.3079,39.981249,9.385249,-1.384751,60.368,-0.422051509,NA,NA,NA,NA,NA
"1612",2024-05-06 18:00:00,17.3079,39.981249,9.385249,-1.384751,60.368,-0.422051509,NA,NA,NA,NA,NA
"1613",2024-05-06 19:00:00,17.3146,39.996726,9.400726,-1.369274,60.368,-0.417334349,NA,NA,NA,NA,NA
"1614",2024-05-06 20:00:00,17.3195,40.008045,9.412045,-1.357955,60.368,-0.413884486,NA,NA,NA,NA,NA
"1615",2024-05-06 21:00:00,17.331,40.03461,9.43861,-1.33139,60.368,-0.40578787,NA,NA,NA,NA,NA
"1616",2024-05-06 22:00:00,17.3442,40.065102,9.469102,-1.300898,60.368,-0.396494361,NA,NA,NA,NA,NA
"1617",2024-05-06 23:00:00,17.3442,40.065102,9.469102,-1.300898,60.368,-0.396494361,NA,NA,NA,NA,NA
"1618",2024-05-07,17.3459,40.069029,9.473029,-1.296971,60.368,-0.39529747,NA,NA,NA,NA,NA
"1619",2024-05-07 01:00:00,17.3509,40.080579,9.484579,-1.285421,60.368,-0.391777202,NA,NA,NA,NA,NA
"1620",2024-05-07 02:00:00,17.3545,40.088895,9.492895,-1.277105,60.539,-0.389242609,NA,NA,NA,NA,NA
"1621",2024-05-07 03:00:00,17.3562,40.092822,9.496822,-1.273178,60.539,-0.388045718,NA,NA,NA,NA,NA
"1622",2024-05-07 04:00:00,17.3562,40.092822,9.496822,-1.273178,60.539,-0.388045718,NA,NA,NA,NA,NA
"1623",2024-05-07 05:00:00,17.3594,40.100214,9.504214,-1.265786,60.539,-0.385792746,NA,NA,NA,NA,NA
"1624",2024-05-07 06:00:00,17.3628,40.108068,9.512068,-1.257932,60.539,-0.383398964,NA,NA,NA,NA,NA
"1625",2024-05-07 07:00:00,17.3661,40.115691,9.519691,-1.250309,60.539,-0.381075587,NA,NA,NA,NA,NA
"1626",2024-05-07 08:00:00,17.3661,40.115691,9.519691,-1.250309,60.539,-0.381075587,NA,NA,NA,NA,NA
"1627",2024-05-07 09:00:00,17.3496,40.077576,9.481576,-1.288424,60.539,-0.392692472,NA,NA,NA,NA,NA
"1628",2024-05-07 10:00:00,17.3364,40.047084,9.451084,-1.318916,60.539,-0.40198598,NA,NA,NA,NA,NA
"1629",2024-05-07 11:00:00,17.3298,40.031838,9.435838,-1.334162,60.539,-0.406632734,NA,NA,NA,NA,NA
"1630",2024-05-07 12:00:00,17.3216,40.012896,9.416896,-1.353104,60.539,-0.412405974,NA,NA,NA,NA,NA
"1631",2024-05-07 13:00:00,17.3017,39.966927,9.370927,-1.399073,60.539,-0.426416641,NA,NA,NA,NA,NA
"1632",2024-05-07 14:00:00,17.2902,39.940362,9.344362,-1.425638,60.539,-0.434513258,NA,NA,NA,NA,NA
"1633",2024-05-07 15:00:00,17.2753,39.905943,9.309943,-1.460057,60.539,-0.445003657,NA,NA,NA,NA,NA
"1634",2024-05-07 16:00:00,17.2654,39.883074,9.287074,-1.482926,60.539,-0.451973788,NA,NA,NA,NA,NA
"1635",2024-05-07 17:00:00,17.2654,39.883074,9.287074,-1.482926,60.539,-0.451973788,NA,NA,NA,NA,NA
"1636",2024-05-07 18:00:00,17.2608,39.872448,9.276448,-1.493552,60.712,-0.455212435,NA,NA,NA,NA,NA
"1637",2024-05-07 19:00:00,17.2592,39.868752,9.272752,-1.497248,60.712,-0.456338921,NA,NA,NA,NA,NA
"1638",2024-05-07 20:00:00,17.2592,39.868752,9.272752,-1.497248,60.712,-0.456338921,NA,NA,NA,NA,NA
"1639",2024-05-07 21:00:00,17.2641,39.880071,9.284071,-1.485929,60.712,-0.452889058,NA,NA,NA,NA,NA
"1640",2024-05-07 22:00:00,17.2708,39.895548,9.299548,-1.470452,60.712,-0.448171899,NA,NA,NA,NA,NA
"1641",2024-05-07 23:00:00,17.2724,39.899244,9.303244,-1.466756,60.712,-0.447045413,NA,NA,NA,NA,NA
"1642",2024-05-08,17.2724,39.899244,9.303244,-1.466756,60.712,-0.447045413,NA,NA,NA,NA,NA
"1643",2024-05-08 01:00:00,17.2724,39.899244,9.303244,-1.466756,60.712,-0.447045413,NA,NA,NA,NA,NA
"1644",2024-05-08 02:00:00,17.2724,39.899244,9.303244,-1.466756,60.712,-0.447045413,NA,NA,NA,NA,NA
"1645",2024-05-08 03:00:00,17.2791,39.914721,9.318721,-1.451279,60.712,-0.442328254,NA,NA,NA,NA,NA
"1646",2024-05-08 04:00:00,17.284,39.92604,9.33004,-1.43996,60.712,-0.438878391,NA,NA,NA,NA,NA
"1647",2024-05-08 05:00:00,17.2955,39.952605,9.356605,-1.413395,60.712,-0.430781774,NA,NA,NA,NA,NA
"1648",2024-05-08 06:00:00,17.3071,39.979401,9.383401,-1.386599,60.712,-0.422614752,NA,NA,NA,NA,NA
"1649",2024-05-08 07:00:00,17.3219,40.013589,9.417589,-1.352411,60.712,-0.412194758,NA,NA,NA,NA,NA
"1650",2024-05-08 08:00:00,17.3187,40.006197,9.410197,-1.359803,60.712,-0.414447729,NA,NA,NA,NA,NA
"1651",2024-05-08 09:00:00,17.3153,39.998343,9.402343,-1.367657,60.712,-0.416841512,NA,NA,NA,NA,NA
"1652",2024-05-08 10:00:00,17.3055,39.975705,9.379705,-1.390295,60.712,-0.423741237,NA,NA,NA,NA,NA
"1653",2024-05-08 11:00:00,17.2988,39.960228,9.364228,-1.405772,60.712,-0.428458397,NA,NA,NA,NA,NA
"1654",2024-05-08 12:00:00,17.2872,39.933432,9.337432,-1.432568,60.712,-0.436625419,NA,NA,NA,NA,NA
"1655",2024-05-08 13:00:00,17.2728,39.900168,9.304168,-1.465832,60.883,-0.446763792,NA,NA,NA,NA,NA
"1656",2024-05-08 14:00:00,17.2646,39.881226,9.285226,-1.484774,60.883,-0.452537031,NA,NA,NA,NA,NA
"1657",2024-05-08 15:00:00,17.2464,39.839184,9.243184,-1.526816,60.883,-0.465350808,NA,NA,NA,NA,NA
"1658",2024-05-08 16:00:00,17.2364,39.816084,9.220084,-1.549916,60.883,-0.472391344,NA,NA,NA,NA,NA
"1659",2024-05-08 17:00:00,17.2299,39.801069,9.205069,-1.564931,60.883,-0.476967693,NA,NA,NA,NA,NA
"1660",2024-05-08 18:00:00,17.2283,39.797373,9.201373,-1.568627,60.883,-0.478094179,NA,NA,NA,NA,NA
"1661",2024-05-08 19:00:00,17.2348,39.812388,9.216388,-1.553612,60.883,-0.47351783,NA,NA,NA,NA,NA
"1662",2024-05-08 20:00:00,17.2464,39.839184,9.243184,-1.526816,60.883,-0.465350808,NA,NA,NA,NA,NA
"1663",2024-05-08 21:00:00,17.2596,39.869676,9.273676,-1.496324,60.883,-0.4560573,NA,NA,NA,NA,NA
"1664",2024-05-08 22:00:00,17.2711,39.896241,9.300241,-1.469759,60.883,-0.447960683,NA,NA,NA,NA,NA
"1665",2024-05-08 23:00:00,17.2728,39.900168,9.304168,-1.465832,60.883,-0.446763792,NA,NA,NA,NA,NA
"1666",2024-05-09,17.276,39.90756,9.31156,-1.45844,60.883,-0.44451082,NA,NA,NA,NA,NA
"1667",2024-05-09 01:00:00,17.2778,39.911718,9.315718,-1.454282,60.883,-0.443243523,NA,NA,NA,NA,NA
"1668",2024-05-09 02:00:00,17.2811,39.919341,9.323341,-1.446659,60.883,-0.440920146,NA,NA,NA,NA,NA
"1669",2024-05-09 03:00:00,17.291,39.94221,9.34621,-1.42379,60.883,-0.433950015,NA,NA,NA,NA,NA
"1670",2024-05-09 04:00:00,17.2992,39.961152,9.365152,-1.404848,60.883,-0.428176775,NA,NA,NA,NA,NA
"1671",2024-05-09 05:00:00,17.3058,39.976398,9.380398,-1.389602,60.883,-0.423530021,NA,NA,NA,NA,NA
"1672",2024-05-09 06:00:00,17.319,40.00689,9.41089,-1.35911,60.883,-0.414236513,NA,NA,NA,NA,NA
"1673",2024-05-09 07:00:00,17.3288,40.029528,9.433528,-1.336472,60.883,-0.407336788,NA,NA,NA,NA,NA
"1674",2024-05-09 08:00:00,17.3326,40.038306,9.442306,-1.327694,61.054,-0.404661384,NA,NA,NA,NA,NA
"1675",2024-05-09 09:00:00,17.3308,40.034148,9.438148,-1.331852,61.054,-0.40592868,NA,NA,NA,NA,NA
"1676",2024-05-09 10:00:00,17.3293,40.030683,9.434683,-1.335317,61.054,-0.406984761,NA,NA,NA,NA,NA
"1677",2024-05-09 11:00:00,17.3243,40.019133,9.423133,-1.346867,61.054,-0.410505029,NA,NA,NA,NA,NA
"1678",2024-05-09 12:00:00,17.321,40.01151,9.41551,-1.35449,61.054,-0.412828406,NA,NA,NA,NA,NA
"1679",2024-05-09 13:00:00,17.3161,40.000191,9.404191,-1.365809,61.054,-0.416278269,NA,NA,NA,NA,NA
"1680",2024-05-09 14:00:00,17.3111,39.988641,9.392641,-1.377359,61.054,-0.419798537,NA,NA,NA,NA,NA
"1681",2024-05-09 15:00:00,17.3013,39.966003,9.370003,-1.399997,61.054,-0.426698263,NA,NA,NA,NA,NA
"1682",2024-05-09 16:00:00,17.2979,39.958149,9.362149,-1.407851,61.054,-0.429092045,NA,NA,NA,NA,NA
"1683",2024-05-09 17:00:00,17.2995,39.961845,9.365845,-1.404155,61.054,-0.427965559,NA,NA,NA,NA,NA
"1684",2024-05-09 18:00:00,17.2995,39.961845,9.365845,-1.404155,61.054,-0.427965559,NA,NA,NA,NA,NA
"1685",2024-05-09 19:00:00,17.3127,39.992337,9.396337,-1.373663,61.054,-0.418672051,NA,NA,NA,NA,NA
"1686",2024-05-09 20:00:00,17.3243,40.019133,9.423133,-1.346867,61.054,-0.410505029,NA,NA,NA,NA,NA
"1687",2024-05-09 21:00:00,17.3359,40.045929,9.449929,-1.320071,61.054,-0.402338007,NA,NA,NA,NA,NA
"1688",2024-05-09 22:00:00,17.3409,40.057479,9.461479,-1.308521,61.054,-0.398817738,NA,NA,NA,NA,NA
"1689",2024-05-09 23:00:00,17.3425,40.061175,9.465175,-1.304825,61.054,-0.397691253,NA,NA,NA,NA,NA
"1690",2024-05-10,17.3458,40.068798,9.472798,-1.297202,61.054,-0.395367876,NA,NA,NA,NA,NA
"1691",2024-05-10 01:00:00,17.3523,40.083813,9.487813,-1.282187,61.054,-0.390791527,NA,NA,NA,NA,NA
"1692",2024-05-10 02:00:00,17.3491,40.076421,9.480421,-1.289579,61.054,-0.393044499,NA,NA,NA,NA,NA
"1693",2024-05-10 03:00:00,17.3557,40.091667,9.495667,-1.274333,61.054,-0.388397745,NA,NA,NA,NA,NA
"1694",2024-05-10 04:00:00,17.3572,40.095132,9.499132,-1.270868,61.054,-0.387341664,NA,NA,NA,NA,NA
"1695",2024-05-10 05:00:00,17.3675,40.118925,9.522925,-1.247075,61.227,-0.380089912,NA,NA,NA,NA,NA
"1696",2024-05-10 06:00:00,17.3742,40.134402,9.538402,-1.231598,61.227,-0.375372752,NA,NA,NA,NA,NA
"1697",2024-05-10 07:00:00,17.3807,40.149417,9.553417,-1.216583,61.227,-0.370796404,NA,NA,NA,NA,NA
"1698",2024-05-10 08:00:00,17.3841,40.157271,9.561271,-1.208729,61.227,-0.368402621,NA,NA,NA,NA,NA
"1699",2024-05-10 09:00:00,17.3791,40.145721,9.549721,-1.220279,61.227,-0.371922889,NA,NA,NA,NA,NA
"1700",2024-05-10 10:00:00,17.3675,40.118925,9.522925,-1.247075,61.227,-0.380089912,NA,NA,NA,NA,NA
"1701",2024-05-10 11:00:00,17.3561,40.092591,9.496591,-1.273409,61.227,-0.388116123,NA,NA,NA,NA,NA
"1702",2024-05-10 12:00:00,17.3411,40.057941,9.461941,-1.308059,61.227,-0.398676928,NA,NA,NA,NA,NA
"1703",2024-05-10 13:00:00,17.3264,40.023984,9.427984,-1.342016,61.227,-0.409026516,NA,NA,NA,NA,NA
"1704",2024-05-10 14:00:00,17.3132,39.993492,9.397492,-1.372508,61.227,-0.418320024,NA,NA,NA,NA,NA
"1705",2024-05-10 15:00:00,17.3,39.963,9.367,-1.403,61.227,-0.427613532,NA,NA,NA,NA,NA
"1706",2024-05-10 16:00:00,17.2884,39.936204,9.340204,-1.429796,61.227,-0.435780555,NA,NA,NA,NA,NA
"1707",2024-05-10 17:00:00,17.2852,39.928812,9.332812,-1.437188,61.227,-0.438033526,NA,NA,NA,NA,NA
"1708",2024-05-10 18:00:00,17.2818,39.920958,9.324958,-1.445042,61.227,-0.440427309,NA,NA,NA,NA,NA
"1709",2024-05-10 19:00:00,17.2834,39.924654,9.328654,-1.441346,61.227,-0.439300823,NA,NA,NA,NA,NA
"1710",2024-05-10 20:00:00,17.2884,39.936204,9.340204,-1.429796,61.227,-0.435780555,NA,NA,NA,NA,NA
"1711",2024-05-10 21:00:00,17.295,39.95145,9.35545,-1.41455,61.227,-0.431133801,NA,NA,NA,NA,NA
"1712",2024-05-10 22:00:00,17.3016,39.966696,9.370696,-1.399304,61.227,-0.426487047,NA,NA,NA,NA,NA
"1713",2024-05-10 23:00:00,17.3,39.963,9.367,-1.403,61.227,-0.427613532,NA,NA,NA,NA,NA
"1714",2024-05-11,17.3033,39.970623,9.374623,-1.395377,61.227,-0.425290155,NA,NA,NA,NA,NA
"1715",2024-05-11 01:00:00,17.3082,39.981942,9.385942,-1.384058,61.227,-0.421840293,NA,NA,NA,NA,NA
"1716",2024-05-11 02:00:00,17.3098,39.985638,9.389638,-1.380362,61.227,-0.420713807,NA,NA,NA,NA,NA
"1717",2024-05-11 03:00:00,17.3103,39.986793,9.390793,-1.379207,61.398,-0.42036178,NA,NA,NA,NA,NA
"1718",2024-05-11 04:00:00,17.3136,39.994416,9.398416,-1.371584,61.398,-0.418038403,NA,NA,NA,NA,NA
"1719",2024-05-11 05:00:00,17.3168,40.001808,9.405808,-1.364192,61.398,-0.415785431,NA,NA,NA,NA,NA
"1720",2024-05-11 06:00:00,17.3235,40.017285,9.421285,-1.348715,61.398,-0.411068272,NA,NA,NA,NA,NA
"1721",2024-05-11 07:00:00,17.33,40.0323,9.4363,-1.3337,61.398,-0.406491923,NA,NA,NA,NA,NA
"1722",2024-05-11 08:00:00,17.3284,40.028604,9.432604,-1.337396,61.398,-0.407618409,NA,NA,NA,NA,NA
"1723",2024-05-11 09:00:00,17.3217,40.013127,9.417127,-1.352873,61.398,-0.412335568,NA,NA,NA,NA,NA
"1724",2024-05-11 10:00:00,17.3136,39.994416,9.398416,-1.371584,61.398,-0.418038403,NA,NA,NA,NA,NA
